census_tract,ces_30_score,ozone,pm25,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,poverty,unemployment,housing_burden,hispanic,white,african_american,native_american,asian_american,other,pct_nonwhite
6025010500,40.807800678283,0.051242641,7.85958451,8.261788974,276.084715413597,60.43886745,15.97587853,448.12,27.7,8.0,0.0,21,1.0,5.07336873447734,140.8,5.68,10.89,26.4,42.4,16.7,20.9,76.7,19.0,1.6,0.5,1.0,1.1,80.89999999999999
6071010300,40.7848670727529,0.062162956,6.44541669,0.707816741,1047.58676458037,0.09049117,6.596309445,273.83,46.9,67.05,2.3,0,22.15,5.92813283673892,54.53,6.85,9.07,19.4,44.4,13.3,16.3,32.9,59.5,2.3,0.9,2.0,2.4,40.49999999999999
6019003803,40.7822376451939,0.062162956,15.4,12.58377952,905.182253621058,249.7993437,2376.486021,91.42,8.0,0.0,0.0,0,0.0,6.01646361929737,67.79,5.78,9.45,25.0,39.8,12.9,16.3,42.5,29.3,5.3,0.7,19.0,3.1,70.6
6099001002,40.7796578118216,0.053108966,12.89,25.12429936,826.142178519349,0.069644628,907.5482843,746.31,2.9,6.85,0.0,7,0.0,6.624846519463,64.51,4.09,8.85,17.6,44.5,24.4,22.3,27.1,61.1,3.0,1.0,3.7,4.1,38.900000000000006
6031000500,40.7679869399298,0.062162956,16.66,7.48565408,583.473006865169,1709.487127,165.690235,329.75,1.0,22.5,0.0,0,0.25,5.64944147259539,113.09,5.87,7.57,28.9,50.9,23.0,14.6,59.2,34.4,2.2,0.6,2.0,1.5,65.5
6031001402,40.7477096119658,0.062162956,17.08,10.18,429.532947555538,1.076952936,117.6291483,137.32,8.0,15.0,0.0,0,0.0,4.86065016187372,81.7,5.7,11.6,47.0,78.7,7.6,36.8,82.0,13.8,2.1,0.5,0.4,1.2,86.2
6037127300,40.7464826653345,0.057293727,11.21,31.34065243,618.051446782596,0.0,674.8912719,2812.96,0.5,3.75,0.455,0,0.5,6.41542753727553,48.77,6.02,6.83,19.5,45.1,8.2,29.0,49.0,29.8,7.9,0.3,10.0,3.1,70.29999999999998
6037552002,40.7464644677873,0.046178296,12.05,26.92,586.74437932276,0.0,5340.143128,436.39,4.4,7.5,0.01,0,0.2,5.30084508449673,62.88,5.32,13.42,25.2,36.9,16.5,22.8,70.2,9.2,6.3,0.4,12.3,1.6,90.8
6065041102,40.7423241676965,0.062162956,13.31,9.203392827,960.391765685939,0.0,3623.764585,454.29,1.0,7.5,0.05,0,0.0,5.51734277374441,49.94,6.5,9.92,37.8,52.1,12.4,19.0,74.6,18.8,1.4,0.4,3.9,0.9,81.20000000000002
6065048902,40.7415743281479,0.064888548,12.89,13.03403247,747.774449527344,0.0,516.2342795,428.43,0.25,2.0,0.1,0,0.0,5.09819932350433,63.84,8.24,11.47,24.6,69.4,17.3,19.0,66.4,14.1,13.5,0.2,3.7,2.1,85.9
6059001802,40.7381176666122,0.046178296,11.21,22.77,562.297553606678,0.000925504,6884.258906,2217.78,10.35,22.25,0.18,0,0.0,6.65493850378186,44.74,4.21,7.1,27.1,61.6,16.7,28.8,60.9,22.9,3.4,0.3,11.0,1.5,77.1
6037187101,40.7266565954968,0.049512456,12.47,24.89500374,437.154446392645,0.0,2783.659674,1706.87,13.25,19.05,1.52,5,1.5,7.71462928738958,61.18,2.59,9.12,14.2,28.2,8.8,20.6,45.1,26.3,1.1,0.3,24.4,2.7,73.60000000000001
6037408623,40.7214250006088,0.049512456,12.05,20.73963947,271.215128628501,0.0,9943.471094,2555.66,12.25,20.05,0.195,1,1.25,7.06870821210865,43.51,5.49,9.24,16.0,29.2,9.2,12.4,32.8,13.1,2.6,0.2,48.8,2.4,86.80000000000001
6099000801,40.7035802394838,0.053108966,12.89,15.17,826.142178519349,2972.206671,1006.911176,922.93,15.0,25.0,0.0,0,0.0,7.40487791256653,84.6,4.12,10.97,8.09999999999999,31.2,10.9,19.2,21.5,68.9,2.5,0.5,3.5,3.1,31.1
6037127603,40.6962279397352,0.057293727,10.79,31.67,618.051446782596,0.0,650.2814406,2887.59,7.25,0.0,0.0,0,0.0,5.66351721021255,74.19,2.77,10.44,29.4,60.5,13.7,26.9,74.5,14.0,4.3,0.3,5.8,1.1,85.99999999999999
6037432401,40.6939718075642,0.051242641,11.21,15.93,780.808744244722,0.144879327,5808.362946,774.23,0.0,3.0,0.0,6,1.0,6.07497566515719,39.36,5.58,5.59,35.9,57.4,12.5,39.4,52.3,6.7,0.4,0.3,39.7,0.6,93.29999999999998
6037302102,40.689094435762,0.051242641,12.05,21.83,900.355314476823,0.0,2291.386569,1379.78,1.2,1.5,0.075,0,2.0,6.33003569322387,47.01,4.31,10.67,15.4,39.1,10.7,30.4,21.6,56.5,1.4,0.1,18.0,2.4,43.5
6037531603,40.6694124760373,0.046178296,12.05,38.50609958,647.115069535975,0.0,17057.76899,417.05,0.8,3.5,0.01,0,1.5,5.59938506020684,62.41,3.96,12.06,51.7,44.0,13.5,21.2,97.7,1.3,0.1,0.3,0.5,0.1,98.69999999999999
6037212701,40.660933621987,0.047908481,12.89,29.76,664.069078404159,0.0,2590.63168,1394.13,0.25,5.3,0.1,0,0.0,6.16470699487323,47.36,6.47,6.38,22.4,49.4,9.3,24.7,29.5,8.0,5.4,0.0,55.4,1.6,91.89999999999999
6037482401,40.6553825205813,0.047908481,11.63,23.45527666,859.561824593494,0.0,6118.513079,2410.63,12.0,5.8,0.035,0,0.0,6.56697466513996,38.01,4.95,6.64,45.9,48.7,11.4,24.2,37.6,2.7,0.2,0.1,58.6,0.9,97.4
6019005409,40.6503169125676,0.064888548,15.4,32.93708276,668.885041443459,0.0,2176.260171,448.76,0.0,0.0,0.01,0,0.0,5.43183293233209,93.29,8.12,7.52,14.7,63.0,19.9,28.6,33.5,42.4,11.3,0.4,8.8,3.5,57.5
6037213100,40.6401851888445,0.047908481,12.89,29.76,664.069078404159,0.0,2769.377308,1300.26,1.1,8.6,0.025,0,0.0,6.13167324515135,57.94,4.78,7.49,21.5,46.5,9.7,34.8,31.8,6.6,12.0,0.0,47.7,1.9,93.4
6001407400,40.6169517610129,0.029592333,8.69794377,38.37,70.5995828962491,0.0,372.9750358,256.1,26.4,50.1,0.08,10,3.9,5.19551423947871,110.47,4.23,8.93,51.2,55.1,16.7,28.8,64.9,3.4,19.9,0.3,9.9,1.7,96.70000000000002
6037134710,40.6166607694597,0.057293727,10.37,14.32,618.051446782596,0.048316489,412.4425548,784.87,1.75,0.0,0.05,2,0.0,4.95844760174204,63.65,5.95,11.42,35.9,61.6,8.7,34.2,69.0,14.0,3.2,0.2,11.7,2.0,86.10000000000001
6019001413,40.6149110351199,0.064888548,15.4,20.58135506,874.926815321871,1569.224331,2200.009292,230.08,9.0,0.0,0.0,0,0.0,6.59394974838095,62.73,7.04,8.9,12.4,25.0,12.9,16.4,36.1,31.2,2.8,0.4,27.5,1.8,68.6
6085505202,40.6033734849941,0.035257981,10.37,35.2865497,179.526765722257,0.0,776.6152841,1105.14,159.75,129.2,9.855,3,15.0,7.10513338179309,35.84,6.19,8.1,22.2,36.7,4.1,22.7,41.6,25.0,3.9,0.4,25.8,3.4,75.10000000000001
6037213402,40.6018857704403,0.046178296,12.89,60.69,664.069078404159,0.0,3729.336366,1337.81,6.4,0.75,0.0,0,0.0,6.03585235263307,56.69,3.98,6.98,38.1,68.5,16.0,23.4,73.8,4.0,2.4,0.2,18.8,0.8,96.0
6075023300,40.5948647304928,0.029592333,8.69794377,90.15669411,171.200840732988,0.0,202.226486,1635.76,7.35,1.5,0.225,10,4.6,5.49998705515816,124.54,6.07,8.86,27.9,27.4,11.0,16.7,21.0,2.6,10.8,0.5,63.1,2.0,97.4
6059076204,40.5647627653537,0.046178296,10.79,20.72425017,558.432278497831,0.003637572,842751.3293,605.74,114.4,21.25,4.93,1,11.4,7.50602757768136,31.17,4.49,6.41,35.6,54.2,9.8,20.8,68.8,21.1,1.0,0.3,7.3,1.4,78.8
6037123800,40.5613176515036,0.055122143,12.05,28.03153519,618.051446782596,5.46e-05,1173.276388,1842.38,6.5,3.0,0.01,4,0.2,6.55627602465406,39.61,5.69,7.92,12.3,37.7,14.6,32.2,27.0,60.4,4.4,0.3,5.2,2.7,39.6
6029005103,40.5459782409238,0.062162956,18.76,4.23808817,847.417767997596,0.808503976,7.071041469,165.9,28.35,87.15,0.175,0,2.9,6.51152982594383,77.13,8.33,11.1,14.6,31.8,9.7,8.1,9.5,85.2,0.3,1.3,1.6,2.1,14.8
6037601202,40.544276729284,0.046178296,12.05,38.92,271.203543354348,0.118155593,3603.384612,706.17,0.1,5.0,0.06,0,0.0,5.24398288102905,85.27,4.8,11.51,43.3,49.0,9.6,23.6,90.0,3.0,5.1,0.1,1.5,0.3,96.99999999999999
6073010009,40.5388461126412,0.035257981,14.99,13.3852595,228.067595137786,8.602366921,774.7615087,9480.17,0.0,3.5,0.1,14,0.0,5.89065451475248,52.26,4.07,8.35,44.5,63.8,15.9,24.3,91.0,3.0,2.5,0.0,2.9,0.6,97.0
6037133100,40.5385656382648,0.059636183,10.37,19.65873786,618.051446782596,0.0,501.2286308,1337.45,9.6,2.1,0.0,3,2.2,6.05260592054231,73.53,4.53,10.73,23.4,39.7,4.9,26.5,33.1,50.5,3.7,0.2,8.8,3.8,49.60000000000001
6059074901,40.5357595928003,0.046178296,10.37,14.03,377.392609652288,0.0,22025.61669,781.19,20.0,5.0,0.05,0,0.6,5.34661171718008,49.03,6.56,8.1,63.0,69.7,9.0,23.6,94.5,1.6,0.2,0.2,3.2,0.4,98.50000000000001
6059075201,40.5306165108279,0.046178296,10.37,14.03,377.392609652288,0.0,23520.2281,1103.84,19.4,5.0,0.72,0,7.5,6.52445771078243,38.25,6.31,6.51,56.9,64.1,7.6,19.9,92.3,1.9,1.0,0.3,4.1,0.3,97.99999999999999
6065041407,40.5082644355814,0.062162956,12.89,11.97889733,960.391765685939,0.0,3490.978283,625.41,14.0,11.0,0.1,0,0.0,6.51027521682457,49.17,4.23,9.7,26.7,42.1,10.1,26.5,64.2,22.1,6.0,0.3,5.7,1.7,77.9
6107001003,40.5020821902176,0.059636183,17.08,20.18468831,864.723082985664,949.8273996,3103.918619,460.91,67.25,31.25,0.5,1,3.5,8.97562307219255,58.31,4.15,9.62,10.4,31.3,5.4,8.2,48.4,40.1,1.5,0.4,7.7,2.0,60.0
6071006603,40.4996358814063,0.064888548,12.47,20.81991177,875.39543062724,0.0,1076.56116,319.61,11.4,0.0,0.0,0,0.0,5.41132791551451,95.84,5.44,16.38,31.3,37.7,14.4,19.2,80.2,11.4,4.7,0.1,2.4,1.3,88.7
6037134305,40.4977953187772,0.057293727,10.37,10.42,618.051446782596,0.0,373.995395,1066.27,1.0,6.75,0.05,0,0.5,4.95671601765702,62.27,5.81,9.16,53.6,70.9,10.7,31.3,77.6,8.6,2.7,0.0,10.1,1.1,91.49999999999999
6037234200,40.4662302903783,0.046178296,12.47,26.04,664.069078404159,0.076502933,2533.573216,1383.69,2.0,44.25,0.6,0,0.0,7.06176406780147,62.63,5.93,5.88,12.0,34.5,11.2,19.5,11.8,2.9,70.7,0.3,10.4,3.9,97.10000000000001
6071002901,40.4579401380182,0.064888548,12.89,13.91,516.074684208832,0.0,2791.781137,597.12,4.6,0.0,0.125,0,0.0,5.46767303279672,46.35,5.15,9.33,41.4,56.7,19.0,25.0,81.3,12.1,4.6,0.1,1.0,1.0,87.99999999999999
6071000823,40.449364026742,0.062162956,12.89,18.87493481,332.971787033042,0.0,4320.309323,671.4,28.0,0.0,0.05,0,0.0,5.6759960154813,81.42,5.34,12.04,11.4,58.3,6.7,26.9,47.9,30.5,10.8,0.3,7.8,2.7,69.5
6065045707,40.4427983976893,0.062162956,8.27876414,12.23964368,491.93810690096,173.1341973,1.27782738,317.53,10.0,34.3,0.025,7,0.0,5.41787232876614,51.53,5.36,9.04,49.3,59.6,11.8,22.8,96.4,2.5,0.3,0.0,0.4,0.4,97.50000000000001
6019007400,40.4218557224456,0.062162956,16.24,5.215645049,811.856742290309,3311.732792,260.8130013,144.71,0.0,1.5,0.0,2,2.0,5.80034176139831,51.77,5.97,9.65,40.4,55.6,12.8,10.4,67.8,30.5,0.1,0.4,0.5,0.7,69.5
6099002605,40.4195653739076,0.055122143,12.89,19.05,557.338832882956,0.517491243,811.5192076,670.25,0.1,0.75,0.0,6,0.3,5.6626091032467,45.24,5.45,11.93,32.6,55.6,21.0,20.8,48.3,45.0,1.5,0.5,2.3,2.3,54.89999999999999
6037277400,40.4005776884054,0.046178296,12.05,38.92,579.616332768631,0.0,2779.753628,2067.61,21.0,53.25,3.385,0,0.0,7.52997015345079,26.93,8.43,4.97,17.5,46.7,7.8,29.4,22.9,8.2,53.9,0.0,11.0,4.0,91.8
6047000303,40.3968375320901,0.057293727,12.89,4.252296132,849.266435687379,16664.83731,41.19143934,287.14,3.25,26.5,0.1,9,4.0,7.27078958431863,36.83,3.38,9.39,41.8,45.7,18.3,10.0,48.4,45.1,0.4,1.2,3.8,1.2,55.0
6099003202,40.3914134163557,0.055122143,12.89,9.209880282,593.612234421059,1977.301279,89.52255667,210.42,8.9,30.0,0.125,2,0.0,6.28794462264441,52.31,4.72,11.56,22.2,39.3,13.3,15.1,53.6,28.3,6.9,0.5,7.5,3.3,71.8
6071010025,40.3783716644862,0.064888548,7.02122524,15.1436399,706.725876617556,0.0,102.6035571,1217.42,0.0,0.0,0.11,0,2.0,4.76684335108793,106.07,6.38,12.98,24.5,55.7,15.9,22.8,46.3,33.2,12.7,0.6,3.9,3.3,66.8
6077004308,40.3715689565748,0.047908481,12.65,15.46618557,612.57773087638,1.717762934,187.6913767,361.29,3.5,12.5,0.1,0,0.0,5.23399884811126,48.82,6.17,9.34,37.3,49.8,15.8,30.4,52.7,33.0,1.0,0.7,9.2,3.4,67.00000000000001
6037195903,40.3656112975618,0.047908481,12.89,29.34,664.069078404159,0.0,3141.976918,1998.66,18.8,13.0,0.125,0,0.0,7.19283046195951,35.74,7.5,4.83,17.7,40.9,10.3,21.1,51.0,22.4,3.2,0.3,21.4,1.8,77.7
6037408133,40.351462028912,0.051242641,11.21,24.95235396,810.312523077935,0.0,13448.11036,712.11,3.0,0.6,3.5,2,0.5,6.74683628919127,41.85,5.07,7.14,25.0,42.6,12.3,21.7,51.0,6.1,3.8,0.3,36.7,2.1,93.89999999999999
6077005206,40.3416882113458,0.049512456,9.53630303,7.640536176,663.577785069794,140.1026753,314.7106273,882.39,24.5,78.25,0.0,11,7.0,7.42468767878603,50.19,5.04,9.79,9.2,21.1,14.0,10.8,24.3,34.5,7.1,0.3,28.4,5.4,65.5
6037554801,40.3309093459524,0.044311971,11.21,25.66607999,474.643446636003,937.6580856,5721.328443,2702.7,0.0,7.0,0.035,0,0.2,6.42323997019442,33.04,6.41,8.59,39.2,55.1,3.4,22.4,76.2,7.6,2.5,0.1,11.9,1.7,92.4
6037211420,40.3191445787353,0.047908481,12.89,30.521351,664.069078404159,0.0,2755.643248,1466.91,1.7,16.3,0.0,0,0.5,6.42415579706229,43.61,6.5,4.71,24.9,55.2,7.5,36.9,52.0,9.3,3.7,0.1,33.8,1.2,90.8
6059099402,40.3168388897375,0.044311971,11.21,14.55064257,238.497243647977,0.003767928,9799.746895,890.18,11.8,25.0,0.775,1,24.0,6.74743340324665,30.61,4.35,6.75,49.1,73.8,10.6,28.8,70.2,20.7,0.5,0.1,7.0,1.4,79.2
6037294200,40.3076107857465,0.042298794,11.21,20.01,228.231334684689,5.315521753,10530.32047,980.53,5.0,51.25,1.76,0,1.7,6.8376438078216,66.68,3.55,10.06,21.7,41.3,7.7,19.6,87.7,6.5,0.9,0.3,3.2,1.4,93.50000000000001
6037191302,40.2929611276491,0.047908481,12.89,29.34,664.069078404159,0.0,2818.153686,1092.02,0.0,3.0,0.175,0,0.0,6.04291717284947,37.72,7.87,6.49,25.9,54.3,10.0,22.3,47.5,20.6,3.3,0.2,26.5,1.8,79.3
6065040405,40.2921451857582,0.062162956,14.15,13.77673671,743.142647542932,0.0,3523.792913,405.74,15.5,7.0,0.01,0,0.2,5.91628832085242,55.89,6.4,12.3,16.4,19.7,16.5,17.4,43.9,45.8,3.3,0.4,4.9,1.8,54.29999999999999
6037543321,40.2693713168382,0.042298794,12.05,30.86121499,256.455519770474,12.98261338,7397.726291,1347.32,11.4,12.8,1.185,0,1.9,7.39527398265128,61.08,9.38,6.86,10.0,17.2,11.8,10.9,13.8,8.8,61.4,0.1,12.6,3.4,91.3
6037540202,40.2612438424766,0.044311971,12.05,19.64926029,463.128674599397,0.0,6313.250015,933.09,7.9,2.6,0.035,0,0.2,5.26331528318274,46.22,4.85,9.09,53.1,77.2,14.8,41.4,87.3,3.5,7.5,0.1,1.2,0.5,96.6
6037432402,40.2519644943416,0.049512456,11.21,18.14653285,865.32908776348,0.153258036,5837.13871,616.71,13.2,16.2,0.07,6,0.0,6.94092602855662,39.67,4.17,6.13,41.6,59.3,8.9,27.2,61.6,6.3,0.7,0.2,30.3,0.9,93.70000000000002
6067009601,40.23024569249,0.047908481,9.1171234,8.0339117,532.063540515427,30.98074335,43.19009502,1289.0,0.0,1.5,0.0,15,0.0,4.79710778546234,107.62,6.47,12.74,24.1,51.4,16.8,19.3,24.3,10.6,23.9,0.2,35.7,5.3,89.4
6037222100,40.1860564348398,0.046178296,12.89,26.04,664.069078404159,0.0,3413.242919,1050.94,0.5,0.0,0.0,0,0.0,5.31810307408828,67.57,5.46,8.47,43.1,64.0,15.2,21.9,67.8,3.4,23.9,0.1,2.6,2.2,96.59999999999998
6037571703,40.1847200163645,0.042298794,11.21,21.52848594,220.006674130615,0.0,5768.11721,850.9,0.0,4.0,0.0,12,0.0,4.79155797715866,87.58,7.09,10.71,33.2,57.4,16.3,19.6,59.3,8.0,14.8,0.1,15.5,2.2,91.89999999999999
6073003305,40.1744684483246,0.04012721,11.21,31.55808145,316.256449790968,0.0,330.1280367,1621.19,4.0,12.5,0.025,2,0.0,5.15208108653652,68.83,6.79,5.36,38.0,60.3,18.1,38.4,56.4,2.2,30.6,0.0,8.8,2.0,97.8
